id,text
1498809865988362242,@ StarlightLFC As ? covid bullshit ? resistance ? I went Waitrose today Devon England surprised see 9/10 customers 9/10 staff unmuzzled . But I 'm illusions . Rules change back 'll mask rapidly .
1498809865392857093,Parents ( Marc Elias # lawfare group ) sued Knox Co TN Schools ask federal court allow new CDC guidelines would lift mask rules schools🔺They knew gig & amp ; new lawsuit would prevail . Damn shame kids masked 5mos . https : //t.co/rVlxxMH6y6
1498809857096491010,@ _aashni_ cure covid queen
1498809855855013891,@ EdtheSock Got Covid sneezed twice watched movies two weeks ... gained weight
1498809855838064640,COVID-19 vaccine Novavax approved use New Zealand | Newshub . Won ’ need take risk . Omicron already approved offers much longer immunity . https : //t.co/mD2hPWrcSN
1498809855708209158,I currently falling apart physically turns covid I 'm gon na cry avoiding long 😭😭😭
1498809853057191937,Masks still required Edmonton province drops COVID-19 rules | CBC News https : //t.co/1TZWTHZQdu
1498809852982067200,Daycare centre open . After weeks covid isolating floods… daughter actually relieved going back ! 😅
1498809852277276676,Like I 'm saying everyone still sequestered homes actively choosing go large scale event wo n't good COVID protections place crammed hundreds people entire weekend sits wrong . It feels negligent .
1498809850549219329,Every time I see `` I 'm going X convention ! '' streamer friends I get little tiny bit wary . Like I literally still ca n't go grocery store without potentially deadly issue immune system & amp ; COVID existing . But pop I guess .
1498809849097773061,As celebrate # WomensHistoryMonth also celebrate faculty helped lead us # COVID . # DrLouiseLaurent featured . ⁦ @ CPD_UCSD⁩ ⁦ @ UCSD_ObGyn⁩ https : //t.co/1pklWMYaev
1498809847831138308,@ j_mcelroy I ’ wait Excess Mortality rates determine well . Over Covid rate infection death toll underreported BC . I ’ done listening @ adriandix DBH . They lost credibility. # bcpoli
1498809842076733441,@ SenToddYoung The burnout caused Covid pandemic something nothing ease opposed mask vaccines mandates . This like Bonnie Clyde robbing bank sending sympathy card families tellers killed
1498809840738582530,@ Spear_Owl @ danielkotzin Hey 're look Insurance Companies blown whistle fact age group bragging preventing hospitalization death 40 % increase death working age people completely unrelated Covid . AKA vaccine injury
1498809839060873216,Pfizer Shot 12 % Effective 5 11Year-Olds ; yet California democrats gleefully move forward legislation force COVID vaccines school children ( without parental consent ) . # SB871 # SB866Shame ⁦⁦ @ CASenateDems⁩ ⁦ @ CAproTem⁩ https : //t.co/mGr0lkEUY3
1498809836238032900,COVID-19 pandemic update https : //t.co/vGNzdoqcD0
1498809834149650434,@ iemboIism @ thebiggestfish7 Also even genetically socioeconomically blessed healthy good system support minimise impact Covid folks acting like ’ trivial directly impacts people privileged increasing spread etc
1498809832429740036,A free COVID-19 vaccination clinic Illinois Valley Community College set 10 a.m. 2 p.m. Tuesday March 29 Room CTC124 . https : //t.co/453QMDsZEq
1498809828931555329,Scott Morrison sick tests positive Covid | https : //t.co/xZD3308oRW — Australia ’ leading news site https : //t.co/Q1Wq6NlVS2
1498809826163494917,@ DrEricDing I 'm promoting let rip hospitalization risk kids real however little data indicating long covid kids concern .
1498809825387446274,@ jindanik9322132 @ corybernardi Search celebrity covid deaths . But yeah Donald Trump Govt people Boris Johnson Prince Charles The Queen PM Tonga
1498809824947146755,Covid outbreak Dunedin aged care facility https : //t.co/pJWjF4TJZc
1498809824016019456,@ GuntherEagleman I 'll bet whole topic Ukraine nothing anything else even covid .
1498809817841946624,@ VI4Research @ DrAlfredoTorre1 Why ’ microbiologist community acknowledge ’ HIV laced Covid vaccine ? ? It ’ indisputable everyone knows ’ HIV vaccines come forward ? ?
1498809815899930626,@ gymzatan @ jokieliu That certainly case . The trifecta Bernie conceding Dem establishment woeful response COVID cop riots summer really number . Have n't since . I thought I `` extreme '' ... lol
1498809814750613504,Hey guys ! We 're students Peking University . We conducting survey social phobia university students influencing factors COVID-19 pandemic . Complete questionnaire seize opportunity win USD $ 20 subsidies ! https : //t.co/NHc0i5WDbG https : //t.co/bpFj0s773O
1498809813597360135,GPs health professionals : Want latest information # COVID vaccines ? Join Australian Government Department Health Thursday 3 March latest series COVID-19 vaccine updates Primary Care . Join : https : //t.co/Uwi17de5UFPassword : FfreSdAp427
1498809813081415688,G Medical InnovationsÃ¢€™ G Medical Tests Services Expand COVID-19 Testing 150+ Additional Locations Across California via $ 5.2 Million Cash Purchase https : //t.co/dunC4goPjd . $ gmvd # stocks # news
1498809812334911489,@ linduh_yass @ RedWineLife4Me @ joeyisawesome50 @ POTUS @ FLOTUS @ VP @ SecondGentleman You ’ blame Trump haha Trump tried close borders virus came well virus ’ claiming lives Media says l know people virus survived u die cancer blame Covid-19 keep count higher .
1498809811403780100,Teaching College BC During Omicron Day 26 : 77.8 % students attended in-person class . Since start term 45.7 % students reported contracting COVID .
1498809811365892097,# Edchat Topic : As face uncertainty abroad home ( Covid Ukraine Nuclear threats ) kind student concerns fears observing ? Are sharing observations recommendations colleagues ?
1498809808920666116,@ OfficalApprc @ NsfwSharp COVID gain function created China novel Zoonote . Also Syphilis n't originate specifically sex . It spread sexually stated : hardly Zoonotes specific sex .
1498809807440162819,@ laurenboebert Trumpf fought covid magical thinking . `` Oh disappear n't worry . '' Biden used vaccines masks thanks mandates . Look dropping mask mandates deaths reduced kids back school . Masks vaccines mandates . It hard . We
1498809802918699008,@ jpelzer surprised covid n't kill given look like definitely anti-vaxxers anti-maskers . maybe virus looked said poisonous infect .
1498809802776092672,@ FFtopayrespecc @ JTheretohelp1 I believe ’ pointing mainstream media set aside bs Covid narrative something else going world spin . Media mode switched bs Covid narrative bs war narratives
1498809797306564608,Rmo covid day 2
1498809794525863939,@ AmitAryaMD One 7 people Ontario 65 . Over 25 % Ontarians chronic illness may result death contract Covid . The vaccines certainly reduce risk n't eliminate . Masks continue .
1498809792869302273,@ ksorbs FFS n't got yet ? Masks prevent WEARER spreading COVID . Not CATCHING . This people ASYMPTOMATIC - means may actually HAVE Covid FEEL SICK . Ye Gods 's like trying explain maths Trump .
1498809792747294722,@ richardzussman @ j_mcelroy He call I ’ tell 3 4 children have/had Covid last month . They unable get tested . Thankfully boyfriends rapid tests took showing symptoms kids tested positive . So assume Covid .
1498809776943382530,@ curtsmith Receiving listening album great ! Simply fantastic ! first moment pure joy last 5 months since I lost beloved father covid thanks TFF !
1498809771507474433,A new government report shows Pfizer ’ COVID-19 vaccine gave children 5 older strong protection hospitalization death even omicron surge . https : //t.co/YVLU6x5sC2
1498809767875289088,Pfizer vaccine less effective Covid-19 kids aged 5-11 : Study https : //t.co/w4P19PnU84
1498809764746506241,Actually covid almost dying alive
1498809763605401600,1 . I think COVID real everyone part limit spread possible
1498809762913427461,So possible side effects Pfizer COVID vaccine kinda crazy uh ?
1498809761826951169,@ serpent_sky It 's gone like twenties sixties like four days nose started running 's dripping quickly back throat . It 's either change weather sinuses . Tested negative covid twice . It would second time I .
1498809761126658048,Manitoba doctors launch website help navigate COVID risks amid eased restrictions ( via @ MichelleGCTV ) https : //t.co/2b1LdV2orb https : //t.co/vuyf25Ocge
1498809758010150912,@ SensorTagSports She said . Me : gets elevatorWhite man : tries get elevatorHer : I ’ exposed CovidWhite man : ’ fine I ’ care . THIS IS THE PROBLEM ( I might word word ) https : //t.co/LrSuxm4uHT
1498809756252839938,@ CastonChris @ John_Kass Uh huh I 'm totally bot . I love people challenged thinking way call disagree bots intelligent enough come something witty . Be good girl go eat twinkie . P.S . Covid tonight melt .
1498809753706897414,@ captainwonkish @ deaflibertarian They 100 % directly linked illnesses vaccine 's funny call people anti-vaccination blind dumb literally people like blindly follow believe hear someone I know died vaccine person survived covid
1498809752079511562,@ travelocity @ TravelocityHelp LIARS . I 've called trying get help day . I 've hung 3 times . Never cussed reps never named called literally called crying asking help get daughter home cuz got COVID UK . Could n't take flight back due COVID . I need help pity .
1498809751802720259,@ marcorubio My American Senator ’ time get Covid test State Union address plenty time tweet fake concern Ukraine . LORD RUBIO HAS STOOD BY AND ALLOWED 70084 OF HIS CONSTITUENTS TO DIE . Thought America First ?
1498809751362322436,’ sad bc ’ film deserves 😭 fuckng covid
1498809751085453313,@ mayor_bronson @ PortofAlaska @ GovDunleavy As Alaska hospitals overflow COVID patients Anchorage mayor blames vaccine mandates https : //t.co/UTdDmxd9XD
1498809750410121219,@ AConcernedPare2 I ’ even know child short covid ! They got record time !
1498809749340663815,@ TimMacdowall @ sciencemarchnyc @ safeschoolsny Yep fat people dead . Covid killed fat people . Not one fat old person could survive .
1498809748648562691,Went Paris 2020 PFW hoping see Dara never chance see COVID already started time Asia & amp ; GDragon already attended PFW- Couture . So I ended spending almost 2 wks Paris w/out seeing celebrities I wanted see 🤣 https : //t.co/Gn3Xk0dQls
1498809744550920193,fck covid 😭😭😭 https : //t.co/WvdxFzUtJ5 https : //t.co/gHf3WLJnhl
1498809741576974339,Here CDC 's response asked # LongCovid factored new mask mandate metric announced last Friday : Transcript CDC Media Telebriefing : Update COVID-19 Feb 25 2022 https : //t.co/OlF2LlT1th https : //t.co/9lhHTETPEw
1498809737864835072,@ bencasselman This one example ( surely repeated 688 times ) begins “ Covid Wave ” . It ’ like ’ know public messaging works . You ’ know negative/alarmist headlines propagate comparison positive news…Riiight . Who needs enemies ?
1498809736728387592,@ AlchemicalDaddy To think people bullied coerced harassed taking something many potential side effects 'vaccine ' legit n't stop catching covid/a cold . It 's unbearable . And behaviour inexcusable .
1498809735885332482,United States reports 91000 new COVID-19 cases 1985 deaths last 24 hours https : //t.co/HKaj0uaVni
1498809733326725120,Covid v1 ShutdownsDeltaOmicronFedWW3What ’ next ? $ SPY $ QQQ $ VXX $ RUT
1498809733318426625,@ theripsnorter @ MayorWu @ HealthyBoston @ OjikutuBisola On Feb 8th benchmarks announced.•Fewer 95 % ICU beds occupied•Fewer 200 COVID-19 hospitalizations per day•A community positivity rate 5 % defined Boston Public Health Commission ’ 7-day moving average
1498809732240347136,The censorship COVID info Hunter 's laptop n't compare Russia Ukraine censorship going . A couple contacts I followed gone . They n't want video particular .
1498809731246350338,United States reports 91000 new COVID-19 cases 1985 deaths last 24 hours https : //t.co/zMM9xRyakm
1498809728394215425,If last time ate inside Steak n Shake pre Covid expect environment next time go inside . https : //t.co/Zi3rl2uumG
1498809717283565570,Did know ’ pandemic ? Cause grocery store ’ . No mask requirements suggestions . Maybe 2 employees masked . Just utter chaos . I suspect situation stores . How long next uptick Covid cases ?
1498809716574601219,@ loscharlos @ POTUS # longcovid SOTU ? Not anyone 's radar screen . Long covid *an inconvenient truth* govt/politicians . Radioactive politically .
1498809716340051969,@ Kayzewolf I appreciate stability experience 's able navigate multiple thorny foreign policy situations well I think could gone 's provided full support trans/LGBT people within power 's able wield pushing covid stimulus
1498809714582327297,@ Covid_Stinks @ richardzussman https : //t.co/6uNKllrIuIBC lower death rate ON AB . For example : AB smaller pop.4.5M BC 5.1 M 3898 deaths . BC 2851 . Similar ON BC .
1498809713789599749,COVID cat : A study confirmed believed first published account delta variant SARS-CoV-2 house cat . The viral sequence close match strains circulating Philadelphia area time… https : //t.co/u6htehofI2
1498809713517121539,@ SomeRndmGuyUT @ SatDownSouth During COVID year played all-SEC scheduleUT fans ONLY ones feel way . Everyone else knows ’ great coach except ’ allI acknowledge ’ impressive Heupel inheriting Pruitt ’ mess ’ give Stoops props
1498809713315700738,@ ilikeyourtalkin He 's devoted nurse . He tries knead COVID chest sleeps keep warm .
1498809711067549700,@ BigGMon62521490 @ Drew40683012 @ DarqenDuck @ JohnMcC32142386 Is n't exactly 're ? I never told anyone afraid . Covid proving monster . I 'll soon lumbar puncture I n't need part long covid research trial.Needles n't scare . Stupidity scares .
